,Country Name,Country Code,Indicator Name,Indicator Code,Year,Valor
303,Suiza,CHE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
304,Islas del Canal,CHI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
305,Chile,CHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
306,China,CHN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
307,Côte d'Ivoire,CIV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
308,Camerún,CMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
309,"Congo, República Democrática del",COD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
310,"Congo, República del",COG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
311,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
312,Comoras,COM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
313,Cabo Verde,CPV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
314,Costa Rica,CRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
315,Estados pequeos del Caribe,CSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
316,Cuba,CUB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
317,Curacao,CUW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
318,Islas Caimán,CYM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
319,Chipre,CYP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
320,República Checa,CZE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
321,Alemania,DEU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
322,Djibouti,DJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
323,Dominica,DMA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
324,Dinamarca,DNK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
325,República Dominicana,DOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
326,Argelia,DZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
327,Asia oriental y el Pacífico (excluido altos ingresos),EAP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
328,inicial del dividendo demográfico,EAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
329,Asia oriental y el Pacífico,EAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
330,Europa y Asia central (excluido altos ingresos),ECA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
331,Europa y Asia central,ECS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
332,Ecuador,ECU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
333,"Egipto, República Árabe de",EGY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
334,Zona del Euro,EMU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
335,Eritrea,ERI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
336,España,ESP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
337,Estonia,EST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
338,Etiopía,ETH,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
339,Unión Europea,EUU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
340,Frágiles y situaciones de conflicto afectados,FCS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
341,Finlandia,FIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
342,Fiji,FJI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
343,Francia,FRA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
344,Islas Feroe,FRO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
345,Micronesia (Estados Federados de),FSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
346,Gabón,GAB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
347,Reino Unido,GBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
348,Georgia,GEO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
349,Ghana,GHA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
350,Gibraltar,GIB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
351,Guinea,GIN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
352,Gambia,GMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
353,Guinea-Bissau,GNB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
354,Guinea Ecuatorial,GNQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
355,Grecia,GRC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
356,Granada,GRD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
357,Groenlandia,GRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
358,Guatemala,GTM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
359,Guam,GUM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
360,Guyana,GUY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
361,Ingreso alto,HIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
362,"Hong Kong, Región Administrativa Especial",HKG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
363,Honduras,HND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
364,Países pobres muy endeudados (PPME),HPC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
365,Croacia,HRV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
366,Haití,HTI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
367,Hungría,HUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
368,Sólo BIRF,IBD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
369,BIRF y la AIF,IBT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
370,total de la AIF,IDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
371,mezcla de la AIF,IDB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
372,Indonesia,IDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
373,Sólo AIF,IDX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
374,Isla de Man,IMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
375,India,IND,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
376,No clasificado,INX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
377,Irlanda,IRL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
378,"Irán, República Islámica del",IRN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
379,Iraq,IRQ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
380,Islandia,ISL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
381,Israel,ISR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
382,Italia,ITA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
383,Jamaica,JAM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
384,Jordania,JOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
385,Japón,JPN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
386,Kazajstán,KAZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
387,Kenya,KEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
388,Kirguistán,KGZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
389,Camboya,KHM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
390,Kiribati,KIR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
391,Saint Kitts y Nevis,KNA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
392,"Corea, República de",KOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
393,Kuwait,KWT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
394,América Latina y el Caribe (excluido altos ingresos),LAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
395,República Democrática Popular Lao,LAO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
396,Líbano,LBN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
397,Liberia,LBR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
398,Libia,LBY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
399,Santa Lucía,LCA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
400,América Latina y el Caribe,LCN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
401,Países menos desarrollados: clasificación de las Naciones Unidas,LDC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
402,Países de ingreso bajo,LIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
403,Liechtenstein,LIE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
404,Sri Lanka,LKA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
405,Países de ingreso mediano bajo,LMC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
406,Ingreso mediano y bajo,LMY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
407,Lesotho,LSO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
408,avanzada del dividendo demográfico,LTE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
409,Lituania,LTU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
410,Luxemburgo,LUX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
411,Letonia,LVA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
412,"Región Administrativa Especial de Macao, China",MAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
413,Isla de San Martín (parte francesa),MAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
414,Marruecos,MAR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
415,Mónaco,MCO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
416,República de Moldova,MDA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
417,Madagascar,MDG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
418,Maldivas,MDV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
419,Oriente Medio y Norte de África,MEA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
420,México,MEX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
421,Islas Marshall,MHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
422, Ingreso mediano,MIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
423,Macedonia del Norte,MKD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
424,Malí,MLI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
425,Malta,MLT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
426,Myanmar,MMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
427,Oriente Medio y Norte de África (excluido altos ingresos),MNA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
428,Montenegro,MNE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
429,Mongolia,MNG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
430,Mariana,MNP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
431,Mozambique,MOZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
432,Mauritania,MRT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
433,Mauricio,MUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
434,Malawi,MWI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
435,Malasia,MYS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
436,América del Norte,NAC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
437,Namibia,NAM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
438,Nueva Caledonia,NCL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
439,Níger,NER,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
440,Nigeria,NGA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
441,Nicaragua,NIC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
442,Países Bajos,NLD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
443,Noruega,NOR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
444,Nepal,NPL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
445,Nauru,NRU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
446,Nueva Zelandia,NZL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
447,Miembros OCDE,OED,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
448,Omán,OMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
449,Otros Estados pequeos,OSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
450,Pakistán,PAK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
451,Panamá,PAN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
452,Perú,PER,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
453,Filipinas,PHL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
454,Palau,PLW,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
455,Papua Nueva Guinea,PNG,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
456,Polonia,POL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
457,previa al dividendo demográfico,PRE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
458,Puerto Rico,PRI,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
459,"Corea, República Popular Democrática de",PRK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
460,Portugal,PRT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
461,Paraguay,PRY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
462,Ribera Occidental y Gaza,PSE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
463,Estados pequeos de las Islas del Pacfico,PSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
464,posterior al dividendo demográfico,PST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
465,Polinesia Francesa,PYF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
466,Qatar,QAT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
467,Rumania,ROU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
468,Federación de Rusia,RUS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
469,Rwanda,RWA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
470,Asia meridional,SAS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
471,Arabia Saudita,SAU,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
472,Sudán,SDN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
473,Senegal,SEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
474,Singapur,SGP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
475,Islas Salomón,SLB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
476,Sierra Leona,SLE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
477,El Salvador,SLV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
478,San Marino,SMR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
479,Somalia,SOM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
480,Serbia,SRB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
481,África al sur del Sahara (excluido altos ingresos),SSA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
482,Sudán del Sur,SSD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
483,África al sur del Sahara,SSF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
484,Pequeños Estados,SST,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
485,Santo Tomé y Príncipe,STP,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
486,Suriname,SUR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
487,República Eslovaca,SVK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
488,Eslovenia,SVN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
489,Suecia,SWE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
490,Eswatini,SWZ,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
491,Sint Maarten (Dutch part),SXM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
492,Seychelles,SYC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
493,República Árabe Siria,SYR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
494,Islas Turcas y Caicos,TCA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
495,Chad,TCD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
496,Asia oriental y el Pacífico (BIRF y la AIF),TEA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
497,Europa y Asia central (BIRF y la AIF),TEC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
498,Togo,TGO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
499,Tailandia,THA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
500,Tayikistán,TJK,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
501,Turkmenistán,TKM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
502,América Latina y el Caribe (BIRF y la AIF),TLA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
503,Timor-Leste,TLS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
504,Oriente Medio y Norte de África (BIRF y la AIF),TMN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
505,Tonga,TON,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
506,Asia meridional (BIRF y la AIF),TSA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
507,África al sur del Sahara (BIRF y la AIF),TSS,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
508,Trinidad y Tobago,TTO,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
509,Túnez,TUN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
510,Turquía,TUR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
511,Tuvalu,TUV,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
512,Tanzanía,TZA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
513,Uganda,UGA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
514,Ucrania,UKR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
515,Ingreso mediano alto,UMC,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
516,Uruguay,URY,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
517,Estados Unidos,USA,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
518,Uzbekistán,UZB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
519,San Vicente y las Granadinas,VCT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
520,Venezuela,VEN,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
521,Islas Vírgenes Británicas,VGB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
522,Islas Vírgenes (EE.UU.),VIR,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
523,Viet Nam,VNM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
524,Vanuatu,VUT,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
525,Mundo,WLD,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
526,Samoa,WSM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
527,Kosovo,XKX,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
528,"Yemen, Rep. del",YEM,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
529,Sudáfrica,ZAF,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
530,Zambia,ZMB,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
531,Zimbabwe,ZWE,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1960,0.0
532,Aruba,ABW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
533,0.0,AFE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
534,Afganistán,AFG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
535,0.0,AFW,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
536,Angola,AGO,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
537,Albania,ALB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
538,Andorra,AND,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
539,El mundo árabe,ARB,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
540,Emiratos Árabes Unidos,ARE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
541,Argentina,ARG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
542,Armenia,ARM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
543,Samoa Americana,ASM,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
544,Antigua y Barbuda,ATG,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
545,Australia,AUS,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
546,Austria,AUT,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
547,Azerbaiyán,AZE,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
548,Burundi,BDI,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
549,Bélgica,BEL,"Gasto público en educación, total (% del PIB)",SE.XPD.TOTL.GD.ZS,1960,0.0
